   0.236000E+02   0.654281E+03   0.235943E+02   0.242432E+05   0.874981E+03
   0.237000E+02   0.656858E+03   0.236363E+02   0.244060E+05   0.877825E+03
   0.238000E+02   0.659428E+03   0.236781E+02   0.245687E+05   0.880666E+03
   0.239000E+02   0.661993E+03   0.237200E+02   0.247312E+05   0.883515E+03
   0.240000E+02   0.664550E+03   0.237614E+02   0.248936E+05   0.886308E+03
   0.241000E+02   0.667102E+03   0.238028E+02   0.250558E+05   0.889149E+03
   0.242000E+02   0.669647E+03   0.238441E+02   0.252180E+05   0.891934E+03
   0.243000E+02   0.672185E+03   0.238851E+02   0.253800E+05   0.894748E+03
   0.244000E+02   0.674718E+03   0.239260E+02   0.255418E+05   0.897531E+03
   0.245000E+02   0.677244E+03   0.239667E+02   0.257035E+05   0.900282E+03
   0.246000E+02   0.679763E+03   0.240072E+02   0.258651E+05   0.903077E+03
   0.247000E+02   0.682277E+03   0.240474E+02   0.260265E+05   0.905856E+03
   0.248000E+02   0.684783E+03   0.240877E+02   0.261877E+05   0.908580E+03
   0.249000E+02   0.687284E+03   0.241277E+02   0.263488E+05   0.911333E+03
   0.250000E+02   0.689778E+03   0.241677E+02   0.265097E+05   0.914059E+03
   0.251000E+02   0.692266E+03   0.242074E+02   0.266705E+05   0.916811E+03
   0.252000E+02   0.694747E+03   0.242469E+02   0.268311E+05   0.919517E+03
   0.253000E+02   0.697222E+03   0.242863E+02   0.269915E+05   0.922248E+03
   0.254000E+02   0.699691E+03   0.243254E+02   0.271518E+05   0.924967E+03
   0.255000E+02   0.702153E+03   0.243642E+02   0.273119E+05   0.927651E+03
   0.256000E+02   0.704609E+03   0.244032E+02   0.274718E+05   0.930344E+03
   0.257000E+02   0.707059E+03   0.244418E+02   0.276315E+05   0.933033E+03
   0.258000E+02   0.709502E+03   0.244803E+02   0.277911E+05   0.935713E+03
   0.259000E+02   0.711939E+03   0.245187E+02   0.279505E+05   0.938369E+03
   0.260000E+02   0.714370E+03   0.245569E+02   0.281097E+05   0.941040E+03
   0.261000E+02   0.716794E+03   0.245948E+02   0.282687E+05   0.943692E+03
   0.262000E+02   0.719212E+03   0.246326E+02   0.284275E+05   0.946354E+03
