#    c*t(cm)       probability       error
   0.167283E+01   0.374913E+00   0.941624E-02
   0.167583E+01   0.375081E+00   0.941511E-02
   0.167882E+01   0.375250E+00   0.941433E-02
   0.168182E+01   0.375418E+00   0.941342E-02
   0.168482E+01   0.375586E+00   0.941241E-02
   0.168782E+01   0.375753E+00   0.941140E-02
   0.169082E+01   0.375920E+00   0.941022E-02
   0.169381E+01   0.376087E+00   0.940881E-02
   0.169681E+01   0.376253E+00   0.940730E-02
   0.169981E+01   0.376419E+00   0.940566E-02
   0.170281E+01   0.376585E+00   0.940379E-02
   0.170581E+01   0.376750E+00   0.940169E-02
   0.170880E+01   0.376915E+00   0.939941E-02
   0.171180E+01   0.377080E+00   0.939651E-02
   0.171480E+01   0.377245E+00   0.939344E-02
   0.171780E+01   0.377409E+00   0.939018E-02
   0.172079E+01   0.377574E+00   0.938632E-02
   0.172379E+01   0.377738E+00   0.938212E-02
   0.172679E+01   0.377902E+00   0.937732E-02
   0.172979E+01   0.378066E+00   0.937200E-02
   0.173279E+01   0.378230E+00   0.936641E-02
   0.173578E+01   0.378393E+00   0.936007E-02
   0.173878E+01   0.378557E+00   0.935313E-02
   0.174178E+01   0.378721E+00   0.934566E-02
   0.174478E+01   0.378885E+00   0.933728E-02
   0.174778E+01   0.379048E+00   0.932854E-02
   0.175077E+01   0.379212E+00   0.931881E-02
   0.175377E+01   0.379376E+00   0.930854E-02
   0.175677E+01   0.379540E+00   0.929735E-02
   0.175977E+01   0.379704E+00   0.928549E-02
   0.176277E+01   0.379869E+00   0.927249E-02
   0.176576E+01   0.380033E+00   0.925893E-02
   0.176876E+01   0.380198E+00   0.924442E-02
   0.177176E+01   0.380363E+00   0.922897E-02
   0.177476E+01   0.380528E+00   0.921240E-02
   0.177775E+01   0.380693E+00   0.919516E-02
   0.178075E+01   0.380858E+00   0.917689E-02
   0.178375E+01   0.381024E+00   0.915761E-02
   0.178675E+01   0.381190E+00   0.913738E-02
   0.178975E+01   0.381357E+00   0.911591E-02
   0.179274E+01   0.381524E+00   0.909363E-02
   0.179574E+01   0.381690E+00   0.907051E-02
   0.179874E+01   0.381858E+00   0.904606E-02
   0.180174E+01   0.382026E+00   0.902088E-02
   0.180474E+01   0.382194E+00   0.899446E-02
   0.180773E+01   0.382363E+00   0.896743E-02
   0.181073E+01   0.382531E+00   0.893886E-02
   0.181373E+01   0.382701E+00   0.890976E-02
   0.181673E+01   0.382871E+00   0.887963E-02
   0.181973E+01   0.383041E+00   0.884848E-02
   0.182272E+01   0.383212E+00   0.881633E-02
   0.182572E+01   0.383383E+00   0.878322E-02
   0.182872E+01   0.383555E+00   0.874943E-02
   0.183172E+01   0.383727E+00   0.871476E-02
   0.183471E+01   0.383899E+00   0.867910E-02
   0.183771E+01   0.384072E+00   0.864231E-02
   0.184071E+01   0.384246E+00   0.860520E-02
   0.184371E+01   0.384420E+00   0.856690E-02
   0.184671E+01   0.384594E+00   0.852822E-02
   0.184970E+01   0.384768E+00   0.848853E-02
   0.185270E+01   0.384943E+00   0.844786E-02
   0.185570E+01   0.385119E+00   0.840696E-02
   0.185870E+01   0.385295E+00   0.836476E-02
   0.186170E+01   0.385472E+00   0.832213E-02
   0.186469E+01   0.385648E+00   0.827906E-02
   0.186769E+01   0.385825E+00   0.823504E-02
   0.187069E+01   0.386003E+00   0.819090E-02
   0.187369E+01   0.386181E+00   0.814565E-02
   0.187669E+01   0.386359E+00   0.810014E-02
   0.187968E+01   0.386538E+00   0.805404E-02
   0.188268E+01   0.386717E+00   0.800738E-02
   0.188568E+01   0.386897E+00   0.796053E-02
   0.188868E+01   0.387077E+00   0.791291E-02
   0.189167E+01   0.387257E+00   0.786479E-02
   0.189467E+01   0.387437E+00   0.781655E-02
   0.189767E+01   0.387618E+00   0.776786E-02
   0.190067E+01   0.387799E+00   0.771863E-02
   0.190367E+01   0.387981E+00   0.766912E-02
   0.190666E+01   0.388163E+00   0.761944E-02
   0.190966E+01   0.388345E+00   0.756936E-02
   0.191266E+01   0.388527E+00   0.751882E-02
   0.191566E+01   0.388710E+00   0.746799E-02
   0.191866E+01   0.388892E+00   0.741727E-02
   0.192165E+01   0.389076E+00   0.736621E-02
   0.192465E+01   0.389259E+00   0.731488E-02
   0.192765E+01   0.389443E+00   0.726327E-02
   0.193065E+01   0.389627E+00   0.721150E-02
   0.193365E+01   0.389811E+00   0.715945E-02
   0.193664E+01   0.389995E+00   0.710703E-02
   0.193964E+01   0.390180E+00   0.705488E-02
   0.194264E+01   0.390365E+00   0.700244E-02
   0.194564E+01   0.390549E+00   0.694983E-02
   0.194863E+01   0.390734E+00   0.689702E-02
   0.195163E+01   0.390920E+00   0.684426E-02
   0.195463E+01   0.391105E+00   0.679143E-02
   0.195763E+01   0.391291E+00   0.673856E-02
   0.196063E+01   0.391477E+00   0.668531E-02
   0.196362E+01   0.391662E+00   0.663235E-02
   0.196662E+01   0.391849E+00   0.657922E-02
   0.196962E+01   0.392035E+00   0.652610E-02
   0.197262E+01   0.392221E+00   0.647288E-02
   0.197562E+01   0.392408E+00   0.641939E-02
   0.197861E+01   0.392594E+00   0.636617E-02
   0.198161E+01   0.392781E+00   0.631279E-02
   0.198461E+01   0.392968E+00   0.625967E-02
   0.198761E+01   0.393155E+00   0.620604E-02
   0.199061E+01   0.393342E+00   0.615292E-02
   0.199360E+01   0.393529E+00   0.609969E-02
   0.199660E+01   0.393716E+00   0.604614E-02
   0.199960E+01   0.393903E+00   0.599300E-02
   0.200260E+01   0.394091E+00   0.593993E-02
   0.200560E+01   0.394278E+00   0.588708E-02
   0.200859E+01   0.394466E+00   0.583402E-02
   0.201159E+01   0.394653E+00   0.578126E-02
   0.201459E+01   0.394841E+00   0.572850E-02
   0.201759E+01   0.395029E+00   0.567591E-02
   0.202058E+01   0.395217E+00   0.562376E-02
   0.202358E+01   0.395404E+00   0.557141E-02
   0.202658E+01   0.395592E+00   0.551954E-02
   0.202958E+01   0.395780E+00   0.546784E-02
   0.203258E+01   0.395968E+00   0.541638E-02
   0.203557E+01   0.396156E+00   0.536544E-02
   0.203857E+01   0.396344E+00   0.531457E-02
   0.204157E+01   0.396532E+00   0.526412E-02
   0.204457E+01   0.396720E+00   0.521407E-02
   0.204757E+01   0.396909E+00   0.516403E-02
   0.205056E+01   0.397097E+00   0.511457E-02
   0.205356E+01   0.397285E+00   0.506559E-02
   0.205656E+01   0.397474E+00   0.501649E-02
   0.205956E+01   0.397662E+00   0.496829E-02
   0.206256E+01   0.397851E+00   0.492030E-02
   0.206555E+01   0.398039E+00   0.487253E-02
   0.206855E+01   0.398228E+00   0.482504E-02
   0.207155E+01   0.398417E+00   0.477814E-02
   0.207455E+01   0.398606E+00   0.473162E-02
   0.207754E+01   0.398794E+00   0.468542E-02
   0.208054E+01   0.398983E+00   0.463930E-02
   0.208354E+01   0.399172E+00   0.459389E-02
   0.208654E+01   0.399361E+00   0.454883E-02
   0.208954E+01   0.399551E+00   0.450401E-02
   0.209253E+01   0.399740E+00   0.445958E-02
   0.209553E+01   0.399929E+00   0.441547E-02
   0.209853E+01   0.400119E+00   0.437191E-02
   0.210153E+01   0.400308E+00   0.432860E-02
   0.210453E+01   0.400498E+00   0.428583E-02
   0.210752E+01   0.400687E+00   0.424329E-02
   0.211052E+01   0.400877E+00   0.420120E-02
   0.211352E+01   0.401067E+00   0.415962E-02
   0.211652E+01   0.401256E+00   0.411814E-02
   0.211952E+01   0.401446E+00   0.407714E-02
   0.212251E+01   0.401636E+00   0.403664E-02
   0.212551E+01   0.401825E+00   0.399638E-02
   0.212851E+01   0.402015E+00   0.395669E-02
   0.213151E+01   0.402204E+00   0.391726E-02
   0.213450E+01   0.402394E+00   0.387807E-02
   0.213750E+01   0.402583E+00   0.383979E-02
   0.214050E+01   0.402772E+00   0.380149E-02
   0.214350E+01   0.402961E+00   0.376388E-02
   0.214650E+01   0.403150E+00   0.372645E-02
   0.214949E+01   0.403339E+00   0.368928E-02
   0.215249E+01   0.403528E+00   0.365265E-02
   0.215549E+01   0.403716E+00   0.361646E-02
   0.215849E+01   0.403904E+00   0.358065E-02
   0.216149E+01   0.404093E+00   0.354501E-02
   0.216448E+01   0.404281E+00   0.350995E-02
   0.216748E+01   0.404468E+00   0.347532E-02
   0.217048E+01   0.404656E+00   0.344098E-02
   0.217348E+01   0.404843E+00   0.340710E-02
   0.217648E+01   0.405030E+00   0.337346E-02
   0.217947E+01   0.405217E+00   0.334044E-02
   0.218247E+01   0.405403E+00   0.330791E-02
   0.218547E+01   0.405589E+00   0.327570E-02
   0.218847E+01   0.405775E+00   0.324402E-02
   0.219146E+01   0.405960E+00   0.321290E-02
   0.219446E+01   0.406145E+00   0.318205E-02
   0.219746E+01   0.406329E+00   0.315205E-02
   0.220046E+01   0.406513E+00   0.312210E-02
   0.220346E+01   0.406697E+00   0.309299E-02
   0.220645E+01   0.406880E+00   0.306437E-02
   0.220945E+01   0.407063E+00   0.303613E-02
   0.221245E+01   0.407245E+00   0.300853E-02
   0.221545E+01   0.407427E+00   0.298154E-02
   0.221845E+01   0.407608E+00   0.295513E-02
   0.222144E+01   0.407789E+00   0.292916E-02
   0.222444E+01   0.407969E+00   0.290383E-02
   0.222744E+01   0.408149E+00   0.287897E-02
   0.223044E+01   0.408329E+00   0.285512E-02
   0.223344E+01   0.408508E+00   0.283157E-02
   0.223643E+01   0.408687E+00   0.280880E-02
   0.223943E+01   0.408865E+00   0.278637E-02
   0.224243E+01   0.409042E+00   0.276487E-02
   0.224543E+01   0.409219E+00   0.274367E-02
   0.224842E+01   0.409396E+00   0.272357E-02
   0.225142E+01   0.409572E+00   0.270353E-02
   0.225442E+01   0.409748E+00   0.268436E-02
   0.225742E+01   0.409922E+00   0.266582E-02
   0.226042E+01   0.410097E+00   0.264792E-02
   0.226341E+01   0.410271E+00   0.263054E-02
   0.226641E+01   0.410445E+00   0.261382E-02
   0.226941E+01   0.410618E+00   0.259752E-02
   0.227241E+01   0.410791E+00   0.258172E-02
   0.227541E+01   0.410963E+00   0.256662E-02
   0.227840E+01   0.411134E+00   0.255217E-02
   0.228140E+01   0.411305E+00   0.253810E-02
   0.228440E+01   0.411476E+00   0.252452E-02
   0.228740E+01   0.411646E+00   0.251149E-02
   0.229040E+01   0.411816E+00   0.249888E-02
   0.229339E+01   0.411986E+00   0.248693E-02
   0.229639E+01   0.412155E+00   0.247541E-02
   0.229939E+01   0.412323E+00   0.246431E-02
   0.230239E+01   0.412491E+00   0.245334E-02
   0.230539E+01   0.412659E+00   0.244322E-02
   0.230838E+01   0.412827E+00   0.243333E-02
   0.231138E+01   0.412994E+00   0.242381E-02
   0.231438E+01   0.413161E+00   0.241449E-02
   0.231738E+01   0.413327E+00   0.240607E-02
   0.232037E+01   0.413493E+00   0.239757E-02
   0.232337E+01   0.413659E+00   0.238954E-02
   0.232637E+01   0.413825E+00   0.238166E-02
   0.232937E+01   0.413990E+00   0.237448E-02
   0.233237E+01   0.414155E+00   0.236735E-02
   0.233536E+01   0.414320E+00   0.236041E-02
   0.233836E+01   0.414484E+00   0.235386E-02
   0.234136E+01   0.414648E+00   0.234765E-02
   0.234436E+01   0.414813E+00   0.234152E-02
   0.234736E+01   0.414976E+00   0.233609E-02
   0.235035E+01   0.415140E+00   0.233075E-02
   0.235335E+01   0.415303E+00   0.232559E-02
   0.235635E+01   0.415466E+00   0.232098E-02
   0.235935E+01   0.415629E+00   0.231640E-02
   0.236235E+01   0.415791E+00   0.231189E-02
   0.236534E+01   0.415954E+00   0.230788E-02
   0.236834E+01   0.416117E+00   0.230425E-02
   0.237134E+01   0.416279E+00   0.230058E-02
   0.237434E+01   0.416441E+00   0.229752E-02
   0.237733E+01   0.416603E+00   0.229476E-02
   0.238033E+01   0.416765E+00   0.229212E-02
   0.238333E+01   0.416926E+00   0.228969E-02
   0.238633E+01   0.417088E+00   0.228745E-02
   0.238933E+01   0.417250E+00   0.228574E-02
   0.239232E+01   0.417411E+00   0.228409E-02
   0.239532E+01   0.417573E+00   0.228276E-02
   0.239832E+01   0.417734E+00   0.228185E-02
   0.240132E+01   0.417895E+00   0.228121E-02
   0.240432E+01   0.418057E+00   0.228064E-02
   0.240731E+01   0.418218E+00   0.228049E-02
   0.241031E+01   0.418380E+00   0.228055E-02
   0.241331E+01   0.418542E+00   0.228109E-02
   0.241631E+01   0.418703E+00   0.228167E-02
   0.241931E+01   0.418864E+00   0.228245E-02
   0.242230E+01   0.419026E+00   0.228385E-02
   0.242530E+01   0.419188E+00   0.228544E-02
   0.242830E+01   0.419349E+00   0.228726E-02
   0.243130E+01   0.419511E+00   0.228953E-02
   0.243429E+01   0.419673E+00   0.229198E-02
   0.243729E+01   0.419834E+00   0.229476E-02
   0.244029E+01   0.419996E+00   0.229807E-02
   0.244329E+01   0.420158E+00   0.230139E-02
   0.244629E+01   0.420321E+00   0.230533E-02
   0.244928E+01   0.420483E+00   0.230934E-02
   0.245228E+01   0.420646E+00   0.231351E-02
   0.245528E+01   0.420808E+00   0.231822E-02
   0.245828E+01   0.420971E+00   0.232305E-02
   0.246128E+01   0.421134E+00   0.232806E-02
   0.246427E+01   0.421298E+00   0.233350E-02
   0.246727E+01   0.421462E+00   0.233899E-02
   0.247027E+01   0.421626E+00   0.234492E-02
   0.247327E+01   0.421790E+00   0.235070E-02
   0.247627E+01   0.421955E+00   0.235687E-02
   0.247926E+01   0.422120E+00   0.236328E-02
   0.248226E+01   0.422285E+00   0.236972E-02
   0.248526E+01   0.422451E+00   0.237647E-02
   0.248826E+01   0.422617E+00   0.238329E-02
   0.249125E+01   0.422783E+00   0.238987E-02
   0.249425E+01   0.422950E+00   0.239706E-02
   0.249725E+01   0.423118E+00   0.240425E-02
   0.250025E+01   0.423286E+00   0.241131E-02
   0.250325E+01   0.423454E+00   0.241845E-02
   0.250624E+01   0.423624E+00   0.242532E-02
   0.250924E+01   0.423794E+00   0.243242E-02
   0.251224E+01   0.423964E+00   0.243955E-02
   0.251524E+01   0.424135E+00   0.244636E-02
   0.251824E+01   0.424307E+00   0.245306E-02
   0.252123E+01   0.424480E+00   0.245975E-02
   0.252423E+01   0.424653E+00   0.246626E-02
   0.252723E+01   0.424828E+00   0.247242E-02
   0.253023E+01   0.425002E+00   0.247850E-02
   0.253323E+01   0.425178E+00   0.248430E-02
   0.253622E+01   0.425355E+00   0.249014E-02
   0.253922E+01   0.425532E+00   0.249563E-02
   0.254222E+01   0.425711E+00   0.250095E-02
   0.254522E+01   0.425891E+00   0.250602E-02
   0.254821E+01   0.426071E+00   0.251091E-02
   0.255121E+01   0.426253E+00   0.251545E-02
   0.255421E+01   0.426435E+00   0.251983E-02
   0.255721E+01   0.426619E+00   0.252411E-02
   0.256021E+01   0.426804E+00   0.252788E-02
   0.256320E+01   0.426990E+00   0.253171E-02
   0.256620E+01   0.427178E+00   0.253495E-02
   0.256920E+01   0.427367E+00   0.253827E-02
   0.257220E+01   0.427557E+00   0.254105E-02
   0.257520E+01   0.427750E+00   0.254357E-02
   0.257819E+01   0.427944E+00   0.254551E-02
   0.258119E+01   0.428139E+00   0.254755E-02
   0.258419E+01   0.428337E+00   0.254914E-02
   0.258719E+01   0.428537E+00   0.255052E-02
   0.259019E+01   0.428739E+00   0.255166E-02
   0.259318E+01   0.428944E+00   0.255254E-02
   0.259618E+01   0.429151E+00   0.255283E-02
   0.259918E+01   0.429360E+00   0.255302E-02
   0.260218E+01   0.429573E+00   0.255295E-02
   0.260518E+01   0.429789E+00   0.255238E-02
   0.260817E+01   0.430008E+00   0.255175E-02
   0.261117E+01   0.430230E+00   0.255065E-02
   0.261417E+01   0.430457E+00   0.254895E-02
   0.261717E+01   0.430687E+00   0.254726E-02
   0.262016E+01   0.430921E+00   0.254560E-02
   0.262316E+01   0.431160E+00   0.254343E-02
   0.262616E+01   0.431404E+00   0.254113E-02
   0.262916E+01   0.431653E+00   0.253853E-02
   0.263216E+01   0.431907E+00   0.253575E-02
   0.263515E+01   0.432167E+00   0.253279E-02
   0.263815E+01   0.432434E+00   0.252947E-02
   0.264115E+01   0.432707E+00   0.252595E-02
   0.264415E+01   0.432987E+00   0.252200E-02
   0.264715E+01   0.433275E+00   0.251802E-02
   0.265014E+01   0.433571E+00   0.251406E-02
   0.265314E+01   0.433876E+00   0.250966E-02
   0.265614E+01   0.434191E+00   0.250525E-02
   0.265914E+01   0.434517E+00   0.250063E-02
   0.266214E+01   0.434854E+00   0.249566E-02
   0.266513E+01   0.435204E+00   0.249079E-02
   0.266813E+01   0.435567E+00   0.248565E-02
   0.267113E+01   0.435945E+00   0.248028E-02
   0.267413E+01   0.436339E+00   0.247483E-02
   0.267712E+01   0.436749E+00   0.246886E-02
   0.268012E+01   0.437176E+00   0.246294E-02
   0.268312E+01   0.437622E+00   0.245665E-02
   0.268612E+01   0.438087E+00   0.245006E-02
   0.268912E+01   0.438572E+00   0.244317E-02
   0.269211E+01   0.439078E+00   0.243616E-02
   0.269511E+01   0.439607E+00   0.242845E-02
   0.269811E+01   0.440159E+00   0.242067E-02
   0.270111E+01   0.440736E+00   0.241257E-02
   0.270411E+01   0.441339E+00   0.240433E-02
   0.270710E+01   0.441968E+00   0.239587E-02
   0.271010E+01   0.442624E+00   0.238710E-02
   0.271310E+01   0.443309E+00   0.237806E-02
   0.271610E+01   0.444025E+00   0.236885E-02
   0.271910E+01   0.444770E+00   0.235957E-02
   0.272209E+01   0.445548E+00   0.234978E-02
   0.272509E+01   0.446358E+00   0.234011E-02
   0.272809E+01   0.447201E+00   0.233024E-02
   0.273109E+01   0.448079E+00   0.232031E-02
   0.273408E+01   0.448993E+00   0.231068E-02
   0.273708E+01   0.449943E+00   0.230077E-02
   0.274008E+01   0.450930E+00   0.229127E-02
   0.274308E+01   0.451954E+00   0.228183E-02
   0.274608E+01   0.453016E+00   0.227254E-02
   0.274907E+01   0.454118E+00   0.226364E-02
   0.275207E+01   0.455258E+00   0.225460E-02
   0.275507E+01   0.456439E+00   0.224630E-02
   0.275807E+01   0.457660E+00   0.223829E-02
   0.276107E+01   0.458921E+00   0.223075E-02
   0.276406E+01   0.460223E+00   0.222369E-02
   0.276706E+01   0.461566E+00   0.221694E-02
   0.277006E+01   0.462950E+00   0.221085E-02
   0.277306E+01   0.464375E+00   0.220559E-02
   0.277606E+01   0.465840E+00   0.220081E-02
   0.277905E+01   0.467346E+00   0.219705E-02
   0.278205E+01   0.468892E+00   0.219395E-02
   0.278505E+01   0.470478E+00   0.219177E-02
   0.278805E+01   0.472103E+00   0.219060E-02
   0.279104E+01   0.473766E+00   0.219033E-02
   0.279404E+01   0.475466E+00   0.219137E-02
   0.279704E+01   0.477203E+00   0.219366E-02
   0.280004E+01   0.478976E+00   0.219706E-02
   0.280304E+01   0.480783E+00   0.220137E-02
   0.280603E+01   0.482623E+00   0.220714E-02
   0.280903E+01   0.484496E+00   0.221418E-02
   0.281203E+01   0.486399E+00   0.222223E-02
   0.281503E+01   0.488332E+00   0.223166E-02
   0.281803E+01   0.490293E+00   0.224259E-02
   0.282102E+01   0.492281E+00   0.225455E-02
   0.282402E+01   0.494292E+00   0.226785E-02
   0.282702E+01   0.496328E+00   0.228246E-02
   0.283002E+01   0.498384E+00   0.229849E-02
   0.283302E+01   0.500460E+00   0.231551E-02
   0.283601E+01   0.502554E+00   0.233356E-02
   0.283901E+01   0.504664E+00   0.235296E-02
   0.284201E+01   0.506787E+00   0.237339E-02
   0.284501E+01   0.508922E+00   0.239477E-02
   0.284800E+01   0.511067E+00   0.241728E-02
   0.285100E+01   0.513220E+00   0.244074E-02
   0.285400E+01   0.515379E+00   0.246471E-02
   0.285700E+01   0.517542E+00   0.248987E-02
   0.286000E+01   0.519706E+00   0.251549E-02
   0.286299E+01   0.521871E+00   0.254169E-02
   0.286599E+01   0.524033E+00   0.256850E-02
   0.286899E+01   0.526190E+00   0.259601E-02
