#    c*t(cm)       probability       error
   0.200679E+02   0.759198E+00   0.651969E-02
   0.200709E+02   0.759202E+00   0.651961E-02
   0.200739E+02   0.759206E+00   0.651959E-02
   0.200769E+02   0.759211E+00   0.651969E-02
   0.200799E+02   0.759215E+00   0.651961E-02
   0.200829E+02   0.759220E+00   0.651986E-02
   0.200859E+02   0.759224E+00   0.651961E-02
   0.200889E+02   0.759228E+00   0.651983E-02
   0.200919E+02   0.759233E+00   0.651970E-02
   0.200949E+02   0.759237E+00   0.651978E-02
   0.200979E+02   0.759241E+00   0.651981E-02
   0.201009E+02   0.759246E+00   0.651977E-02
   0.201039E+02   0.759250E+00   0.651983E-02
   0.201069E+02   0.759255E+00   0.652000E-02
   0.201099E+02   0.759259E+00   0.651991E-02
   0.201129E+02   0.759263E+00   0.651999E-02
   0.201159E+02   0.759268E+00   0.651991E-02
   0.201189E+02   0.759272E+00   0.652013E-02
   0.201219E+02   0.759277E+00   0.652008E-02
   0.201249E+02   0.759281E+00   0.652013E-02
   0.201279E+02   0.759285E+00   0.652014E-02
   0.201309E+02   0.759290E+00   0.652008E-02
   0.201339E+02   0.759294E+00   0.652013E-02
   0.201369E+02   0.759298E+00   0.652030E-02
   0.201399E+02   0.759303E+00   0.652018E-02
   0.201429E+02   0.759307E+00   0.652030E-02
   0.201459E+02   0.759312E+00   0.652023E-02
   0.201489E+02   0.759316E+00   0.652035E-02
   0.201519E+02   0.759320E+00   0.652030E-02
   0.201549E+02   0.759325E+00   0.652043E-02
   0.201579E+02   0.759329E+00   0.652036E-02
   0.201609E+02   0.759333E+00   0.652060E-02
   0.201639E+02   0.759338E+00   0.652043E-02
   0.201669E+02   0.759342E+00   0.652060E-02
   0.201699E+02   0.759346E+00   0.652070E-02
   0.201729E+02   0.759351E+00   0.652051E-02
   0.201759E+02   0.759355E+00   0.652060E-02
   0.201789E+02   0.759360E+00   0.652075E-02
   0.201819E+02   0.759364E+00   0.652065E-02
   0.201849E+02   0.759369E+00   0.652076E-02
   0.201879E+02   0.759373E+00   0.652075E-02
   0.201909E+02   0.759377E+00   0.652082E-02
   0.201939E+02   0.759381E+00   0.652068E-02
   0.201969E+02   0.759386E+00   0.652092E-02
   0.201999E+02   0.759390E+00   0.652082E-02
   0.202028E+02   0.759394E+00   0.652087E-02
   0.202058E+02   0.759399E+00   0.652092E-02
   0.202088E+02   0.759403E+00   0.652082E-02
   0.202118E+02   0.759408E+00   0.652114E-02
   0.202148E+02   0.759412E+00   0.652106E-02
   0.202178E+02   0.759416E+00   0.652098E-02
   0.202208E+02   0.759421E+00   0.652114E-02
   0.202238E+02   0.759425E+00   0.652122E-02
   0.202268E+02   0.759429E+00   0.652104E-02
   0.202298E+02   0.759434E+00   0.652131E-02
   0.202328E+02   0.759438E+00   0.652122E-02
   0.202358E+02   0.759442E+00   0.652134E-02
   0.202388E+02   0.759447E+00   0.652131E-02
   0.202418E+02   0.759451E+00   0.652122E-02
   0.202448E+02   0.759455E+00   0.652134E-02
   0.202478E+02   0.759460E+00   0.652144E-02
   0.202508E+02   0.759464E+00   0.652131E-02
   0.202538E+02   0.759469E+00   0.652134E-02
   0.202568E+02   0.759473E+00   0.652161E-02
   0.202598E+02   0.759477E+00   0.652144E-02
   0.202628E+02   0.759482E+00   0.652153E-02
   0.202658E+02   0.759486E+00   0.652161E-02
   0.202688E+02   0.759490E+00   0.652166E-02
   0.202718E+02   0.759494E+00   0.652166E-02
   0.202748E+02   0.759499E+00   0.652161E-02
   0.202778E+02   0.759503E+00   0.652166E-02
   0.202808E+02   0.759507E+00   0.652158E-02
   0.202838E+02   0.759512E+00   0.652181E-02
   0.202868E+02   0.759516E+00   0.652180E-02
   0.202898E+02   0.759521E+00   0.652174E-02
   0.202928E+02   0.759525E+00   0.652181E-02
   0.202958E+02   0.759529E+00   0.652196E-02
   0.202988E+02   0.759533E+00   0.652197E-02
   0.203018E+02   0.759537E+00   0.652174E-02
   0.203048E+02   0.759542E+00   0.652196E-02
   0.203078E+02   0.759546E+00   0.652197E-02
   0.203108E+02   0.759550E+00   0.652204E-02
   0.203138E+02   0.759555E+00   0.652196E-02
   0.203168E+02   0.759559E+00   0.652213E-02
   0.203198E+02   0.759564E+00   0.652204E-02
   0.203228E+02   0.759568E+00   0.652220E-02
   0.203258E+02   0.759572E+00   0.652227E-02
   0.203288E+02   0.759576E+00   0.652213E-02
   0.203318E+02   0.759581E+00   0.652226E-02
   0.203348E+02   0.759585E+00   0.652227E-02
   0.203378E+02   0.759589E+00   0.652227E-02
   0.203408E+02   0.759594E+00   0.652226E-02
   0.203437E+02   0.759598E+00   0.652220E-02
   0.203467E+02   0.759602E+00   0.652243E-02
   0.203497E+02   0.759606E+00   0.652243E-02
   0.203527E+02   0.759611E+00   0.652267E-02
   0.203557E+02   0.759615E+00   0.652235E-02
   0.203587E+02   0.759619E+00   0.652243E-02
   0.203617E+02   0.759624E+00   0.652257E-02
   0.203647E+02   0.759628E+00   0.652250E-02
   0.203677E+02   0.759632E+00   0.652265E-02
   0.203707E+02   0.759637E+00   0.652266E-02
   0.203737E+02   0.759641E+00   0.652267E-02
   0.203767E+02   0.759645E+00   0.652267E-02
   0.203797E+02   0.759650E+00   0.652271E-02
   0.203827E+02   0.759654E+00   0.652273E-02
   0.203857E+02   0.759658E+00   0.652267E-02
   0.203887E+02   0.759662E+00   0.652267E-02
   0.203917E+02   0.759667E+00   0.652288E-02
   0.203947E+02   0.759671E+00   0.652287E-02
   0.203977E+02   0.759675E+00   0.652283E-02
   0.204007E+02   0.759680E+00   0.652288E-02
   0.204037E+02   0.759684E+00   0.652288E-02
   0.204067E+02   0.759688E+00   0.652313E-02
   0.204097E+02   0.759692E+00   0.652303E-02
   0.204127E+02   0.759697E+00   0.652317E-02
   0.204157E+02   0.759701E+00   0.652295E-02
   0.204187E+02   0.759705E+00   0.652297E-02
   0.204217E+02   0.759710E+00   0.652319E-02
   0.204247E+02   0.759714E+00   0.652317E-02
   0.204277E+02   0.759718E+00   0.652325E-02
   0.204307E+02   0.759723E+00   0.652319E-02
   0.204337E+02   0.759726E+00   0.652319E-02
   0.204367E+02   0.759731E+00   0.652334E-02
   0.204397E+02   0.759735E+00   0.652325E-02
   0.204427E+02   0.759739E+00   0.652333E-02
   0.204457E+02   0.759743E+00   0.652349E-02
   0.204487E+02   0.759748E+00   0.652336E-02
   0.204517E+02   0.759752E+00   0.652348E-02
   0.204547E+02   0.759756E+00   0.652341E-02
   0.204577E+02   0.759760E+00   0.652349E-02
   0.204607E+02   0.759765E+00   0.652366E-02
   0.204637E+02   0.759769E+00   0.652348E-02
   0.204667E+02   0.759773E+00   0.652341E-02
   0.204697E+02   0.759778E+00   0.652366E-02
   0.204727E+02   0.759782E+00   0.652366E-02
   0.204757E+02   0.759786E+00   0.652361E-02
   0.204787E+02   0.759790E+00   0.652371E-02
   0.204817E+02   0.759794E+00   0.652358E-02
   0.204847E+02   0.759799E+00   0.652383E-02
   0.204876E+02   0.759803E+00   0.652378E-02
   0.204906E+02   0.759807E+00   0.652371E-02
   0.204936E+02   0.759812E+00   0.652387E-02
   0.204966E+02   0.759816E+00   0.652402E-02
   0.204996E+02   0.759820E+00   0.652388E-02
   0.205026E+02   0.759825E+00   0.652387E-02
   0.205056E+02   0.759829E+00   0.652387E-02
   0.205086E+02   0.759833E+00   0.652394E-02
   0.205116E+02   0.759837E+00   0.652418E-02
   0.205146E+02   0.759841E+00   0.652419E-02
   0.205176E+02   0.759845E+00   0.652401E-02
   0.205206E+02   0.759850E+00   0.652410E-02
   0.205236E+02   0.759854E+00   0.652410E-02
   0.205266E+02   0.759858E+00   0.652435E-02
   0.205296E+02   0.759862E+00   0.652417E-02
   0.205326E+02   0.759867E+00   0.652424E-02
   0.205356E+02   0.759871E+00   0.652440E-02
   0.205386E+02   0.759875E+00   0.652440E-02
   0.205416E+02   0.759879E+00   0.652436E-02
   0.205446E+02   0.759884E+00   0.652440E-02
   0.205476E+02   0.759888E+00   0.652440E-02
   0.205506E+02   0.759892E+00   0.652440E-02
   0.205536E+02   0.759896E+00   0.652456E-02
   0.205566E+02   0.759900E+00   0.652442E-02
   0.205596E+02   0.759905E+00   0.652454E-02
   0.205626E+02   0.759909E+00   0.652456E-02
   0.205656E+02   0.759913E+00   0.652456E-02
   0.205686E+02   0.759917E+00   0.652467E-02
   0.205716E+02   0.759922E+00   0.652464E-02
   0.205746E+02   0.759926E+00   0.652470E-02
   0.205776E+02   0.759930E+00   0.652470E-02
   0.205806E+02   0.759934E+00   0.652487E-02
   0.205836E+02   0.759938E+00   0.652503E-02
   0.205866E+02   0.759943E+00   0.652464E-02
   0.205896E+02   0.759947E+00   0.652464E-02
   0.205926E+02   0.759951E+00   0.652486E-02
   0.205956E+02   0.759955E+00   0.652487E-02
   0.205986E+02   0.759959E+00   0.652503E-02
   0.206016E+02   0.759964E+00   0.652494E-02
   0.206046E+02   0.759968E+00   0.652494E-02
   0.206076E+02   0.759972E+00   0.652493E-02
   0.206106E+02   0.759976E+00   0.652509E-02
   0.206136E+02   0.759980E+00   0.652519E-02
   0.206166E+02   0.759985E+00   0.652494E-02
   0.206196E+02   0.759989E+00   0.652510E-02
   0.206226E+02   0.759993E+00   0.652511E-02
   0.206256E+02   0.759997E+00   0.652515E-02
   0.206285E+02   0.760001E+00   0.652539E-02
   0.206315E+02   0.760006E+00   0.652532E-02
   0.206345E+02   0.760010E+00   0.652525E-02
   0.206375E+02   0.760014E+00   0.652511E-02
   0.206405E+02   0.760018E+00   0.652533E-02
   0.206435E+02   0.760022E+00   0.652531E-02
   0.206465E+02   0.760026E+00   0.652549E-02
   0.206495E+02   0.760031E+00   0.652541E-02
   0.206525E+02   0.760035E+00   0.652541E-02
   0.206555E+02   0.760039E+00   0.652546E-02
   0.206585E+02   0.760043E+00   0.652563E-02
   0.206615E+02   0.760047E+00   0.652561E-02
   0.206645E+02   0.760052E+00   0.652555E-02
   0.206675E+02   0.760056E+00   0.652541E-02
   0.206705E+02   0.760060E+00   0.652563E-02
   0.206735E+02   0.760064E+00   0.652563E-02
   0.206765E+02   0.760068E+00   0.652563E-02
   0.206795E+02   0.760072E+00   0.652578E-02
   0.206825E+02   0.760077E+00   0.652571E-02
   0.206855E+02   0.760081E+00   0.652568E-02
   0.206885E+02   0.760085E+00   0.652576E-02
   0.206915E+02   0.760089E+00   0.652593E-02
   0.206945E+02   0.760093E+00   0.652593E-02
   0.206975E+02   0.760097E+00   0.652594E-02
   0.207005E+02   0.760102E+00   0.652588E-02
   0.207035E+02   0.760106E+00   0.652593E-02
   0.207065E+02   0.760110E+00   0.652585E-02
   0.207095E+02   0.760114E+00   0.652593E-02
   0.207125E+02   0.760118E+00   0.652610E-02
   0.207155E+02   0.760122E+00   0.652610E-02
   0.207185E+02   0.760127E+00   0.652625E-02
   0.207215E+02   0.760131E+00   0.652607E-02
   0.207245E+02   0.760135E+00   0.652623E-02
   0.207275E+02   0.760139E+00   0.652615E-02
   0.207305E+02   0.760143E+00   0.652615E-02
   0.207335E+02   0.760147E+00   0.652623E-02
   0.207365E+02   0.760151E+00   0.652645E-02
   0.207395E+02   0.760155E+00   0.652655E-02
   0.207425E+02   0.760160E+00   0.652625E-02
   0.207455E+02   0.760164E+00   0.652640E-02
   0.207485E+02   0.760168E+00   0.652632E-02
   0.207515E+02   0.760172E+00   0.652632E-02
   0.207545E+02   0.760176E+00   0.652637E-02
   0.207575E+02   0.760180E+00   0.652654E-02
   0.207605E+02   0.760185E+00   0.652672E-02
   0.207635E+02   0.760189E+00   0.652655E-02
   0.207665E+02   0.760193E+00   0.652656E-02
   0.207695E+02   0.760197E+00   0.652662E-02
   0.207724E+02   0.760201E+00   0.652662E-02
   0.207754E+02   0.760205E+00   0.652667E-02
   0.207784E+02   0.760209E+00   0.652667E-02
   0.207814E+02   0.760213E+00   0.652684E-02
   0.207844E+02   0.760218E+00   0.652678E-02
   0.207874E+02   0.760222E+00   0.652678E-02
   0.207904E+02   0.760226E+00   0.652686E-02
   0.207934E+02   0.760230E+00   0.652685E-02
   0.207964E+02   0.760234E+00   0.652684E-02
   0.207994E+02   0.760238E+00   0.652684E-02
   0.208024E+02   0.760243E+00   0.652685E-02
   0.208054E+02   0.760247E+00   0.652701E-02
   0.208084E+02   0.760251E+00   0.652694E-02
   0.208114E+02   0.760255E+00   0.652694E-02
   0.208144E+02   0.760259E+00   0.652694E-02
   0.208174E+02   0.760263E+00   0.652700E-02
   0.208204E+02   0.760267E+00   0.652715E-02
   0.208234E+02   0.760271E+00   0.652716E-02
   0.208264E+02   0.760275E+00   0.652715E-02
   0.208294E+02   0.760279E+00   0.652715E-02
   0.208324E+02   0.760284E+00   0.652741E-02
   0.208354E+02   0.760288E+00   0.652724E-02
   0.208384E+02   0.760292E+00   0.652730E-02
   0.208414E+02   0.760296E+00   0.652730E-02
   0.208444E+02   0.760300E+00   0.652746E-02
   0.208474E+02   0.760304E+00   0.652738E-02
   0.208504E+02   0.760308E+00   0.652738E-02
   0.208534E+02   0.760312E+00   0.652738E-02
   0.208564E+02   0.760316E+00   0.652738E-02
   0.208594E+02   0.760321E+00   0.652761E-02
   0.208624E+02   0.760325E+00   0.652760E-02
   0.208654E+02   0.760329E+00   0.652760E-02
   0.208684E+02   0.760333E+00   0.652760E-02
   0.208714E+02   0.760337E+00   0.652760E-02
   0.208744E+02   0.760341E+00   0.652777E-02
   0.208774E+02   0.760345E+00   0.652777E-02
   0.208804E+02   0.760349E+00   0.652768E-02
   0.208834E+02   0.760353E+00   0.652768E-02
   0.208864E+02   0.760357E+00   0.652785E-02
   0.208894E+02   0.760362E+00   0.652776E-02
   0.208924E+02   0.760366E+00   0.652776E-02
   0.208954E+02   0.760370E+00   0.652769E-02
   0.208984E+02   0.760374E+00   0.652769E-02
   0.209014E+02   0.760378E+00   0.652785E-02
   0.209044E+02   0.760382E+00   0.652793E-02
   0.209074E+02   0.760386E+00   0.652793E-02
   0.209104E+02   0.760390E+00   0.652793E-02
   0.209134E+02   0.760394E+00   0.652793E-02
   0.209163E+02   0.760399E+00   0.652806E-02
   0.209193E+02   0.760403E+00   0.652806E-02
   0.209223E+02   0.760407E+00   0.652806E-02
   0.209253E+02   0.760411E+00   0.652807E-02
   0.209283E+02   0.760415E+00   0.652807E-02
   0.209313E+02   0.760419E+00   0.652817E-02
   0.209343E+02   0.760423E+00   0.652817E-02
   0.209373E+02   0.760427E+00   0.652817E-02
   0.209403E+02   0.760431E+00   0.652817E-02
   0.209433E+02   0.760435E+00   0.652815E-02
   0.209463E+02   0.760439E+00   0.652815E-02
   0.209493E+02   0.760443E+00   0.652837E-02
   0.209523E+02   0.760447E+00   0.652837E-02
   0.209553E+02   0.760451E+00   0.652838E-02
   0.209583E+02   0.760456E+00   0.652838E-02
   0.209613E+02   0.760460E+00   0.652829E-02
   0.209643E+02   0.760463E+00   0.652843E-02
   0.209673E+02   0.760468E+00   0.652867E-02
   0.209703E+02   0.760472E+00   0.652867E-02
   0.209733E+02   0.760476E+00   0.652867E-02
   0.209763E+02   0.760480E+00   0.652877E-02
   0.209793E+02   0.760484E+00   0.652860E-02
   0.209823E+02   0.760488E+00   0.652877E-02
   0.209853E+02   0.760492E+00   0.652882E-02
   0.209883E+02   0.760496E+00   0.652882E-02
   0.209913E+02   0.760500E+00   0.652883E-02
   0.209943E+02   0.760504E+00   0.652883E-02
   0.209973E+02   0.760508E+00   0.652883E-02
   0.210003E+02   0.760512E+00   0.652899E-02
   0.210033E+02   0.760516E+00   0.652899E-02
   0.210063E+02   0.760520E+00   0.652899E-02
   0.210093E+02   0.760524E+00   0.652900E-02
   0.210123E+02   0.760528E+00   0.652900E-02
   0.210153E+02   0.760532E+00   0.652900E-02
   0.210183E+02   0.760536E+00   0.652916E-02
   0.210213E+02   0.760541E+00   0.652914E-02
   0.210243E+02   0.760545E+00   0.652914E-02
   0.210273E+02   0.760549E+00   0.652905E-02
   0.210303E+02   0.760553E+00   0.652911E-02
   0.210333E+02   0.760557E+00   0.652912E-02
   0.210363E+02   0.760561E+00   0.652912E-02
   0.210393E+02   0.760565E+00   0.652928E-02
   0.210423E+02   0.760569E+00   0.652928E-02
   0.210453E+02   0.760573E+00   0.652921E-02
   0.210483E+02   0.760577E+00   0.652921E-02
   0.210513E+02   0.760581E+00   0.652921E-02
   0.210543E+02   0.760585E+00   0.652921E-02
   0.210572E+02   0.760589E+00   0.652921E-02
   0.210602E+02   0.760593E+00   0.652951E-02
   0.210632E+02   0.760597E+00   0.652951E-02
   0.210662E+02   0.760601E+00   0.652951E-02
   0.210692E+02   0.760605E+00   0.652951E-02
   0.210722E+02   0.760609E+00   0.652951E-02
   0.210752E+02   0.760613E+00   0.652951E-02
   0.210782E+02   0.760617E+00   0.652951E-02
   0.210812E+02   0.760621E+00   0.652968E-02
   0.210842E+02   0.760625E+00   0.652968E-02
   0.210872E+02   0.760629E+00   0.652968E-02
   0.210902E+02   0.760634E+00   0.652974E-02
   0.210932E+02   0.760637E+00   0.652974E-02
   0.210962E+02   0.760642E+00   0.652974E-02
   0.210992E+02   0.760646E+00   0.652974E-02
   0.211022E+02   0.760649E+00   0.652974E-02
   0.211052E+02   0.760654E+00   0.652991E-02
   0.211082E+02   0.760658E+00   0.652991E-02
   0.211112E+02   0.760662E+00   0.652991E-02
   0.211142E+02   0.760666E+00   0.653004E-02
   0.211172E+02   0.760670E+00   0.653004E-02
   0.211202E+02   0.760674E+00   0.653004E-02
   0.211232E+02   0.760678E+00   0.653004E-02
   0.211262E+02   0.760682E+00   0.653004E-02
   0.211292E+02   0.760686E+00   0.653021E-02
   0.211322E+02   0.760690E+00   0.653021E-02
   0.211352E+02   0.760694E+00   0.653021E-02
   0.211382E+02   0.760698E+00   0.653021E-02
   0.211412E+02   0.760702E+00   0.653021E-02
   0.211442E+02   0.760706E+00   0.653021E-02
   0.211472E+02   0.760710E+00   0.653021E-02
   0.211502E+02   0.760714E+00   0.653021E-02
   0.211532E+02   0.760718E+00   0.653034E-02
   0.211562E+02   0.760722E+00   0.653042E-02
   0.211592E+02   0.760726E+00   0.653042E-02
   0.211622E+02   0.760730E+00   0.653042E-02
   0.211652E+02   0.760733E+00   0.653044E-02
   0.211682E+02   0.760738E+00   0.653044E-02
   0.211712E+02   0.760742E+00   0.653044E-02
   0.211742E+02   0.760745E+00   0.653044E-02
   0.211772E+02   0.760749E+00   0.653044E-02
   0.211802E+02   0.760753E+00   0.653044E-02
   0.211832E+02   0.760757E+00   0.653044E-02
   0.211862E+02   0.760762E+00   0.653061E-02
   0.211892E+02   0.760765E+00   0.653074E-02
   0.211922E+02   0.760769E+00   0.653074E-02
   0.211952E+02   0.760773E+00   0.653074E-02
   0.211982E+02   0.760777E+00   0.653074E-02
   0.212011E+02   0.760781E+00   0.653074E-02
   0.212041E+02   0.760785E+00   0.653074E-02
   0.212071E+02   0.760789E+00   0.653074E-02
   0.212101E+02   0.760793E+00   0.653074E-02
   0.212131E+02   0.760797E+00   0.653074E-02
   0.212161E+02   0.760801E+00   0.653083E-02
   0.212191E+02   0.760805E+00   0.653113E-02
   0.212221E+02   0.760809E+00   0.653095E-02
   0.212251E+02   0.760813E+00   0.653112E-02
   0.212281E+02   0.760817E+00   0.653112E-02
   0.212311E+02   0.760821E+00   0.653112E-02
   0.212341E+02   0.760825E+00   0.653112E-02
   0.212371E+02   0.760829E+00   0.653112E-02
   0.212401E+02   0.760833E+00   0.653113E-02
   0.212431E+02   0.760837E+00   0.653113E-02
   0.212461E+02   0.760841E+00   0.653127E-02
   0.212491E+02   0.760845E+00   0.653127E-02
   0.212521E+02   0.760849E+00   0.653127E-02
   0.212551E+02   0.760853E+00   0.653127E-02
   0.212581E+02   0.760857E+00   0.653143E-02
   0.212611E+02   0.760861E+00   0.653143E-02
