#    c*t(cm)       probability       error
   0.393175E+02   0.690143E+00   0.291034E-02
   0.393205E+02   0.690144E+00   0.291036E-02
   0.393235E+02   0.690145E+00   0.291036E-02
   0.393265E+02   0.690146E+00   0.291036E-02
   0.393294E+02   0.690147E+00   0.291016E-02
   0.393324E+02   0.690148E+00   0.291016E-02
   0.393354E+02   0.690149E+00   0.291016E-02
   0.393384E+02   0.690150E+00   0.291034E-02
   0.393414E+02   0.690151E+00   0.291034E-02
   0.393444E+02   0.690152E+00   0.291034E-02
   0.393474E+02   0.690153E+00   0.291034E-02
   0.393504E+02   0.690154E+00   0.291034E-02
   0.393534E+02   0.690155E+00   0.291047E-02
   0.393564E+02   0.690156E+00   0.291054E-02
   0.393594E+02   0.690157E+00   0.291054E-02
   0.393624E+02   0.690158E+00   0.291054E-02
   0.393654E+02   0.690159E+00   0.291064E-02
   0.393684E+02   0.690160E+00   0.291064E-02
   0.393714E+02   0.690161E+00   0.291064E-02
   0.393744E+02   0.690162E+00   0.291061E-02
   0.393774E+02   0.690162E+00   0.291056E-02
   0.393804E+02   0.690163E+00   0.291056E-02
   0.393834E+02   0.690164E+00   0.291056E-02
   0.393864E+02   0.690165E+00   0.291056E-02
   0.393894E+02   0.690166E+00   0.291056E-02
   0.393924E+02   0.690167E+00   0.291059E-02
   0.393954E+02   0.690168E+00   0.291059E-02
   0.393984E+02   0.690169E+00   0.291058E-02
   0.394014E+02   0.690170E+00   0.291058E-02
   0.394044E+02   0.690171E+00   0.291068E-02
   0.394074E+02   0.690172E+00   0.291086E-02
   0.394104E+02   0.690173E+00   0.291086E-02
   0.394134E+02   0.690174E+00   0.291090E-02
   0.394164E+02   0.690175E+00   0.291090E-02
   0.394194E+02   0.690176E+00   0.291069E-02
   0.394224E+02   0.690177E+00   0.291073E-02
   0.394254E+02   0.690178E+00   0.291075E-02
   0.394284E+02   0.690178E+00   0.291075E-02
   0.394314E+02   0.690179E+00   0.291075E-02
   0.394344E+02   0.690181E+00   0.291075E-02
   0.394374E+02   0.690181E+00   0.291088E-02
   0.394404E+02   0.690182E+00   0.291087E-02
   0.394434E+02   0.690183E+00   0.291087E-02
   0.394464E+02   0.690184E+00   0.291087E-02
   0.394494E+02   0.690185E+00   0.291087E-02
   0.394524E+02   0.690186E+00   0.291097E-02
   0.394554E+02   0.690187E+00   0.291097E-02
   0.394584E+02   0.690188E+00   0.291100E-02
   0.394614E+02   0.690189E+00   0.291080E-02
   0.394644E+02   0.690190E+00   0.291080E-02
   0.394674E+02   0.690191E+00   0.291079E-02
   0.394704E+02   0.690192E+00   0.291101E-02
   0.394733E+02   0.690193E+00   0.291101E-02
   0.394763E+02   0.690194E+00   0.291101E-02
   0.394793E+02   0.690195E+00   0.291101E-02
   0.394823E+02   0.690195E+00   0.291103E-02
   0.394853E+02   0.690196E+00   0.291103E-02
   0.394883E+02   0.690197E+00   0.291098E-02
   0.394913E+02   0.690198E+00   0.291101E-02
   0.394943E+02   0.690199E+00   0.291101E-02
   0.394973E+02   0.690200E+00   0.291111E-02
   0.395003E+02   0.690201E+00   0.291129E-02
   0.395033E+02   0.690202E+00   0.291109E-02
   0.395063E+02   0.690203E+00   0.291109E-02
   0.395093E+02   0.690204E+00   0.291109E-02
   0.395123E+02   0.690205E+00   0.291109E-02
   0.395153E+02   0.690206E+00   0.291107E-02
   0.395183E+02   0.690207E+00   0.291107E-02
   0.395213E+02   0.690208E+00   0.291106E-02
   0.395243E+02   0.690209E+00   0.291114E-02
   0.395273E+02   0.690210E+00   0.291114E-02
   0.395303E+02   0.690210E+00   0.291131E-02
   0.395333E+02   0.690211E+00   0.291131E-02
   0.395363E+02   0.690212E+00   0.291135E-02
   0.395393E+02   0.690213E+00   0.291140E-02
   0.395423E+02   0.690214E+00   0.291120E-02
   0.395453E+02   0.690215E+00   0.291120E-02
   0.395483E+02   0.690216E+00   0.291120E-02
   0.395513E+02   0.690217E+00   0.291120E-02
   0.395543E+02   0.690218E+00   0.291123E-02
   0.395573E+02   0.690219E+00   0.291123E-02
   0.395603E+02   0.690220E+00   0.291138E-02
   0.395633E+02   0.690221E+00   0.291138E-02
   0.395663E+02   0.690222E+00   0.291138E-02
   0.395693E+02   0.690223E+00   0.291138E-02
   0.395723E+02   0.690224E+00   0.291143E-02
   0.395753E+02   0.690225E+00   0.291143E-02
   0.395783E+02   0.690225E+00   0.291123E-02
   0.395813E+02   0.690226E+00   0.291132E-02
   0.395843E+02   0.690227E+00   0.291130E-02
   0.395873E+02   0.690228E+00   0.291152E-02
   0.395903E+02   0.690229E+00   0.291152E-02
   0.395933E+02   0.690230E+00   0.291152E-02
   0.395963E+02   0.690231E+00   0.291150E-02
   0.395993E+02   0.690232E+00   0.291150E-02
   0.396023E+02   0.690233E+00   0.291149E-02
   0.396053E+02   0.690234E+00   0.291149E-02
   0.396083E+02   0.690235E+00   0.291149E-02
   0.396113E+02   0.690236E+00   0.291149E-02
   0.396143E+02   0.690237E+00   0.291132E-02
   0.396172E+02   0.690237E+00   0.291154E-02
   0.396202E+02   0.690238E+00   0.291164E-02
   0.396232E+02   0.690239E+00   0.291164E-02
   0.396262E+02   0.690240E+00   0.291164E-02
   0.396292E+02   0.690241E+00   0.291159E-02
   0.396322E+02   0.690242E+00   0.291158E-02
   0.396352E+02   0.690243E+00   0.291162E-02
   0.396382E+02   0.690244E+00   0.291162E-02
   0.396412E+02   0.690245E+00   0.291153E-02
   0.396442E+02   0.690245E+00   0.291170E-02
   0.396472E+02   0.690246E+00   0.291170E-02
   0.396502E+02   0.690247E+00   0.291150E-02
   0.396532E+02   0.690248E+00   0.291150E-02
   0.396562E+02   0.690249E+00   0.291150E-02
   0.396592E+02   0.690250E+00   0.291160E-02
   0.396622E+02   0.690251E+00   0.291164E-02
   0.396652E+02   0.690252E+00   0.291164E-02
   0.396682E+02   0.690253E+00   0.291163E-02
   0.396712E+02   0.690254E+00   0.291179E-02
   0.396742E+02   0.690255E+00   0.291179E-02
   0.396772E+02   0.690256E+00   0.291179E-02
   0.396802E+02   0.690257E+00   0.291182E-02
   0.396832E+02   0.690258E+00   0.291161E-02
   0.396862E+02   0.690258E+00   0.291161E-02
   0.396892E+02   0.690260E+00   0.291161E-02
   0.396922E+02   0.690261E+00   0.291161E-02
   0.396952E+02   0.690261E+00   0.291171E-02
   0.396982E+02   0.690262E+00   0.291191E-02
   0.397012E+02   0.690263E+00   0.291190E-02
   0.397042E+02   0.690264E+00   0.291195E-02
   0.397072E+02   0.690265E+00   0.291195E-02
   0.397102E+02   0.690266E+00   0.291195E-02
   0.397132E+02   0.690267E+00   0.291190E-02
   0.397162E+02   0.690268E+00   0.291170E-02
   0.397192E+02   0.690269E+00   0.291169E-02
   0.397222E+02   0.690269E+00   0.291190E-02
   0.397252E+02   0.690270E+00   0.291193E-02
   0.397282E+02   0.690271E+00   0.291203E-02
   0.397312E+02   0.690272E+00   0.291203E-02
   0.397342E+02   0.690273E+00   0.291201E-02
   0.397372E+02   0.690274E+00   0.291201E-02
   0.397402E+02   0.690275E+00   0.291201E-02
   0.397432E+02   0.690276E+00   0.291206E-02
   0.397462E+02   0.690277E+00   0.291186E-02
   0.397492E+02   0.690278E+00   0.291204E-02
   0.397522E+02   0.690279E+00   0.291202E-02
   0.397552E+02   0.690280E+00   0.291201E-02
   0.397581E+02   0.690281E+00   0.291201E-02
   0.397611E+02   0.690281E+00   0.291204E-02
   0.397641E+02   0.690282E+00   0.291213E-02
   0.397671E+02   0.690283E+00   0.291213E-02
   0.397701E+02   0.690284E+00   0.291213E-02
   0.397731E+02   0.690285E+00   0.291230E-02
   0.397761E+02   0.690286E+00   0.291230E-02
   0.397791E+02   0.690287E+00   0.291213E-02
   0.397821E+02   0.690288E+00   0.291218E-02
   0.397851E+02   0.690289E+00   0.291218E-02
   0.397881E+02   0.690290E+00   0.291213E-02
   0.397911E+02   0.690291E+00   0.291212E-02
   0.397941E+02   0.690292E+00   0.291212E-02
   0.397971E+02   0.690293E+00   0.291220E-02
   0.398001E+02   0.690293E+00   0.291241E-02
   0.398031E+02   0.690294E+00   0.291244E-02
   0.398061E+02   0.690295E+00   0.291233E-02
   0.398091E+02   0.690296E+00   0.291213E-02
   0.398121E+02   0.690297E+00   0.291213E-02
   0.398151E+02   0.690298E+00   0.291213E-02
   0.398181E+02   0.690299E+00   0.291218E-02
   0.398211E+02   0.690300E+00   0.291218E-02
   0.398241E+02   0.690301E+00   0.291229E-02
   0.398271E+02   0.690301E+00   0.291238E-02
   0.398301E+02   0.690302E+00   0.291241E-02
   0.398331E+02   0.690303E+00   0.291241E-02
   0.398361E+02   0.690304E+00   0.291241E-02
   0.398391E+02   0.690305E+00   0.291224E-02
   0.398421E+02   0.690306E+00   0.291224E-02
   0.398451E+02   0.690307E+00   0.291224E-02
   0.398481E+02   0.690308E+00   0.291242E-02
   0.398511E+02   0.690309E+00   0.291242E-02
   0.398541E+02   0.690310E+00   0.291248E-02
   0.398571E+02   0.690311E+00   0.291247E-02
   0.398601E+02   0.690311E+00   0.291252E-02
   0.398631E+02   0.690312E+00   0.291252E-02
   0.398661E+02   0.690313E+00   0.291252E-02
   0.398691E+02   0.690314E+00   0.291232E-02
   0.398721E+02   0.690315E+00   0.291250E-02
   0.398751E+02   0.690316E+00   0.291253E-02
   0.398781E+02   0.690317E+00   0.291256E-02
   0.398811E+02   0.690318E+00   0.291256E-02
   0.398841E+02   0.690319E+00   0.291255E-02
   0.398871E+02   0.690320E+00   0.291255E-02
   0.398901E+02   0.690321E+00   0.291268E-02
   0.398931E+02   0.690321E+00   0.291263E-02
   0.398961E+02   0.690322E+00   0.291261E-02
   0.398991E+02   0.690323E+00   0.291261E-02
   0.399020E+02   0.690324E+00   0.291264E-02
   0.399050E+02   0.690325E+00   0.291264E-02
   0.399080E+02   0.690326E+00   0.291264E-02
   0.399110E+02   0.690327E+00   0.291255E-02
   0.399140E+02   0.690328E+00   0.291255E-02
   0.399170E+02   0.690329E+00   0.291273E-02
   0.399200E+02   0.690330E+00   0.291281E-02
   0.399230E+02   0.690330E+00   0.291266E-02
   0.399260E+02   0.690331E+00   0.291264E-02
   0.399290E+02   0.690332E+00   0.291264E-02
   0.399320E+02   0.690333E+00   0.291264E-02
   0.399350E+02   0.690334E+00   0.291264E-02
   0.399380E+02   0.690335E+00   0.291264E-02
   0.399410E+02   0.690336E+00   0.291280E-02
   0.399440E+02   0.690337E+00   0.291284E-02
   0.399470E+02   0.690338E+00   0.291284E-02
   0.399500E+02   0.690338E+00   0.291275E-02
   0.399530E+02   0.690339E+00   0.291275E-02
   0.399560E+02   0.690340E+00   0.291280E-02
   0.399590E+02   0.690341E+00   0.291275E-02
   0.399620E+02   0.690342E+00   0.291293E-02
   0.399650E+02   0.690343E+00   0.291293E-02
   0.399680E+02   0.690344E+00   0.291292E-02
   0.399710E+02   0.690345E+00   0.291292E-02
   0.399740E+02   0.690346E+00   0.291295E-02
   0.399770E+02   0.690347E+00   0.291288E-02
   0.399800E+02   0.690348E+00   0.291287E-02
   0.399830E+02   0.690349E+00   0.291287E-02
   0.399860E+02   0.690349E+00   0.291309E-02
   0.399890E+02   0.690350E+00   0.291304E-02
   0.399920E+02   0.690351E+00   0.291293E-02
   0.399950E+02   0.690352E+00   0.291295E-02
   0.399980E+02   0.690353E+00   0.291295E-02
   0.400010E+02   0.690354E+00   0.291295E-02
   0.400040E+02   0.690355E+00   0.291275E-02
   0.400070E+02   0.690356E+00   0.291302E-02
   0.400100E+02   0.690357E+00   0.291304E-02
   0.400130E+02   0.690357E+00   0.291304E-02
   0.400160E+02   0.690358E+00   0.291304E-02
   0.400190E+02   0.690359E+00   0.291306E-02
   0.400220E+02   0.690360E+00   0.291306E-02
   0.400250E+02   0.690361E+00   0.291306E-02
   0.400280E+02   0.690362E+00   0.291324E-02
   0.400310E+02   0.690363E+00   0.291304E-02
   0.400340E+02   0.690364E+00   0.291313E-02
   0.400370E+02   0.690365E+00   0.291313E-02
   0.400400E+02   0.690365E+00   0.291319E-02
   0.400430E+02   0.690366E+00   0.291319E-02
   0.400459E+02   0.690367E+00   0.291317E-02
   0.400489E+02   0.690368E+00   0.291317E-02
   0.400519E+02   0.690369E+00   0.291335E-02
   0.400549E+02   0.690370E+00   0.291315E-02
   0.400579E+02   0.690371E+00   0.291315E-02
   0.400609E+02   0.690372E+00   0.291324E-02
   0.400639E+02   0.690373E+00   0.291316E-02
   0.400669E+02   0.690374E+00   0.291315E-02
   0.400699E+02   0.690375E+00   0.291314E-02
   0.400729E+02   0.690375E+00   0.291335E-02
   0.400759E+02   0.690376E+00   0.291335E-02
   0.400789E+02   0.690377E+00   0.291335E-02
   0.400819E+02   0.690378E+00   0.291315E-02
   0.400849E+02   0.690379E+00   0.291318E-02
   0.400879E+02   0.690380E+00   0.291327E-02
   0.400909E+02   0.690381E+00   0.291327E-02
   0.400939E+02   0.690382E+00   0.291344E-02
   0.400969E+02   0.690382E+00   0.291343E-02
   0.400999E+02   0.690383E+00   0.291346E-02
   0.401029E+02   0.690384E+00   0.291346E-02
   0.401059E+02   0.690385E+00   0.291329E-02
   0.401089E+02   0.690386E+00   0.291329E-02
   0.401119E+02   0.690387E+00   0.291339E-02
   0.401149E+02   0.690388E+00   0.291356E-02
   0.401179E+02   0.690389E+00   0.291356E-02
   0.401209E+02   0.690390E+00   0.291354E-02
   0.401239E+02   0.690391E+00   0.291354E-02
   0.401269E+02   0.690391E+00   0.291346E-02
   0.401299E+02   0.690392E+00   0.291329E-02
   0.401329E+02   0.690393E+00   0.291347E-02
   0.401359E+02   0.690394E+00   0.291347E-02
   0.401389E+02   0.690395E+00   0.291356E-02
   0.401419E+02   0.690396E+00   0.291356E-02
   0.401449E+02   0.690397E+00   0.291355E-02
   0.401479E+02   0.690397E+00   0.291357E-02
   0.401509E+02   0.690398E+00   0.291357E-02
   0.401539E+02   0.690399E+00   0.291355E-02
   0.401569E+02   0.690400E+00   0.291355E-02
   0.401599E+02   0.690401E+00   0.291358E-02
   0.401629E+02   0.690402E+00   0.291368E-02
   0.401659E+02   0.690403E+00   0.291368E-02
   0.401689E+02   0.690404E+00   0.291369E-02
   0.401719E+02   0.690405E+00   0.291369E-02
   0.401749E+02   0.690406E+00   0.291386E-02
   0.401779E+02   0.690406E+00   0.291366E-02
   0.401809E+02   0.690407E+00   0.291366E-02
   0.401839E+02   0.690408E+00   0.291355E-02
   0.401868E+02   0.690409E+00   0.291358E-02
   0.401898E+02   0.690410E+00   0.291370E-02
   0.401928E+02   0.690411E+00   0.291369E-02
   0.401958E+02   0.690412E+00   0.291387E-02
   0.401988E+02   0.690412E+00   0.291386E-02
   0.402018E+02   0.690413E+00   0.291366E-02
   0.402048E+02   0.690414E+00   0.291366E-02
   0.402078E+02   0.690415E+00   0.291366E-02
   0.402108E+02   0.690416E+00   0.291369E-02
   0.402138E+02   0.690417E+00   0.291400E-02
   0.402168E+02   0.690418E+00   0.291398E-02
   0.402198E+02   0.690419E+00   0.291398E-02
   0.402228E+02   0.690420E+00   0.291378E-02
   0.402258E+02   0.690420E+00   0.291377E-02
   0.402288E+02   0.690422E+00   0.291377E-02
   0.402318E+02   0.690422E+00   0.291380E-02
   0.402348E+02   0.690423E+00   0.291387E-02
   0.402378E+02   0.690424E+00   0.291395E-02
   0.402408E+02   0.690425E+00   0.291394E-02
   0.402438E+02   0.690426E+00   0.291398E-02
   0.402468E+02   0.690427E+00   0.291378E-02
   0.402498E+02   0.690427E+00   0.291380E-02
   0.402528E+02   0.690428E+00   0.291398E-02
   0.402558E+02   0.690429E+00   0.291398E-02
   0.402588E+02   0.690430E+00   0.291398E-02
   0.402618E+02   0.690431E+00   0.291406E-02
   0.402648E+02   0.690432E+00   0.291406E-02
   0.402678E+02   0.690433E+00   0.291409E-02
   0.402708E+02   0.690434E+00   0.291392E-02
   0.402738E+02   0.690434E+00   0.291409E-02
   0.402768E+02   0.690435E+00   0.291409E-02
   0.402798E+02   0.690436E+00   0.291409E-02
   0.402828E+02   0.690437E+00   0.291408E-02
   0.402858E+02   0.690438E+00   0.291406E-02
   0.402888E+02   0.690439E+00   0.291406E-02
   0.402918E+02   0.690440E+00   0.291402E-02
   0.402948E+02   0.690441E+00   0.291410E-02
   0.402978E+02   0.690441E+00   0.291409E-02
   0.403008E+02   0.690442E+00   0.291409E-02
   0.403038E+02   0.690443E+00   0.291409E-02
   0.403068E+02   0.690444E+00   0.291417E-02
   0.403098E+02   0.690445E+00   0.291438E-02
   0.403128E+02   0.690446E+00   0.291418E-02
   0.403158E+02   0.690447E+00   0.291418E-02
   0.403188E+02   0.690448E+00   0.291421E-02
   0.403218E+02   0.690449E+00   0.291420E-02
   0.403248E+02   0.690449E+00   0.291420E-02
   0.403278E+02   0.690450E+00   0.291419E-02
   0.403307E+02   0.690451E+00   0.291438E-02
   0.403337E+02   0.690452E+00   0.291418E-02
   0.403367E+02   0.690453E+00   0.291418E-02
   0.403397E+02   0.690454E+00   0.291418E-02
   0.403427E+02   0.690455E+00   0.291413E-02
   0.403457E+02   0.690455E+00   0.291420E-02
   0.403487E+02   0.690456E+00   0.291440E-02
   0.403517E+02   0.690457E+00   0.291440E-02
   0.403547E+02   0.690458E+00   0.291449E-02
   0.403577E+02   0.690459E+00   0.291429E-02
   0.403607E+02   0.690460E+00   0.291429E-02
   0.403637E+02   0.690461E+00   0.291429E-02
   0.403667E+02   0.690462E+00   0.291444E-02
   0.403697E+02   0.690462E+00   0.291451E-02
   0.403727E+02   0.690463E+00   0.291451E-02
   0.403757E+02   0.690464E+00   0.291449E-02
   0.403787E+02   0.690465E+00   0.291429E-02
   0.403817E+02   0.690466E+00   0.291429E-02
   0.403847E+02   0.690467E+00   0.291447E-02
   0.403877E+02   0.690468E+00   0.291450E-02
   0.403907E+02   0.690469E+00   0.291443E-02
   0.403937E+02   0.690469E+00   0.291451E-02
   0.403967E+02   0.690470E+00   0.291461E-02
   0.403997E+02   0.690471E+00   0.291441E-02
   0.404027E+02   0.690472E+00   0.291458E-02
   0.404057E+02   0.690473E+00   0.291461E-02
   0.404087E+02   0.690474E+00   0.291461E-02
   0.404117E+02   0.690475E+00   0.291455E-02
   0.404147E+02   0.690476E+00   0.291454E-02
   0.404177E+02   0.690476E+00   0.291451E-02
   0.404207E+02   0.690477E+00   0.291458E-02
   0.404237E+02   0.690478E+00   0.291461E-02
   0.404267E+02   0.690479E+00   0.291461E-02
   0.404297E+02   0.690480E+00   0.291461E-02
   0.404327E+02   0.690481E+00   0.291460E-02
   0.404357E+02   0.690482E+00   0.291454E-02
   0.404387E+02   0.690482E+00   0.291456E-02
   0.404417E+02   0.690483E+00   0.291473E-02
   0.404447E+02   0.690484E+00   0.291473E-02
   0.404477E+02   0.690485E+00   0.291473E-02
   0.404507E+02   0.690486E+00   0.291473E-02
   0.404537E+02   0.690487E+00   0.291471E-02
   0.404567E+02   0.690488E+00   0.291477E-02
   0.404597E+02   0.690488E+00   0.291455E-02
   0.404627E+02   0.690489E+00   0.291469E-02
   0.404657E+02   0.690490E+00   0.291473E-02
   0.404687E+02   0.690491E+00   0.291473E-02
   0.404716E+02   0.690492E+00   0.291473E-02
   0.404746E+02   0.690493E+00   0.291489E-02
   0.404776E+02   0.690494E+00   0.291492E-02
   0.404806E+02   0.690494E+00   0.291466E-02
   0.404836E+02   0.690495E+00   0.291476E-02
   0.404866E+02   0.690496E+00   0.291480E-02
   0.404896E+02   0.690497E+00   0.291484E-02
   0.404926E+02   0.690498E+00   0.291500E-02
   0.404956E+02   0.690499E+00   0.291492E-02
   0.404986E+02   0.690500E+00   0.291492E-02
   0.405016E+02   0.690500E+00   0.291471E-02
   0.405046E+02   0.690501E+00   0.291476E-02
   0.405076E+02   0.690502E+00   0.291498E-02
   0.405106E+02   0.690503E+00   0.291498E-02
