#    c*t(cm)       probability       error
   0.167283E+01   0.370912E+00   0.345154E-02
   0.167583E+01   0.372906E+00   0.347073E-02
   0.167882E+01   0.374957E+00   0.349161E-02
   0.168182E+01   0.377064E+00   0.351384E-02
   0.168482E+01   0.379225E+00   0.353787E-02
   0.168782E+01   0.381438E+00   0.356340E-02
   0.169082E+01   0.383700E+00   0.359040E-02
   0.169381E+01   0.386009E+00   0.361899E-02
   0.169681E+01   0.388362E+00   0.364872E-02
   0.169981E+01   0.390757E+00   0.367998E-02
   0.170281E+01   0.393190E+00   0.371220E-02
   0.170581E+01   0.395657E+00   0.374580E-02
   0.170880E+01   0.398156E+00   0.378045E-02
   0.171180E+01   0.400682E+00   0.381618E-02
   0.171480E+01   0.403233E+00   0.385300E-02
   0.171780E+01   0.405803E+00   0.389023E-02
   0.172079E+01   0.408389E+00   0.392851E-02
   0.172379E+01   0.410988E+00   0.396737E-02
   0.172679E+01   0.413595E+00   0.400678E-02
   0.172979E+01   0.416205E+00   0.404709E-02
   0.173279E+01   0.418816E+00   0.408708E-02
   0.173578E+01   0.421421E+00   0.412804E-02
   0.173878E+01   0.424019E+00   0.416878E-02
   0.174178E+01   0.426604E+00   0.420981E-02
   0.174478E+01   0.429173E+00   0.425095E-02
   0.174778E+01   0.431722E+00   0.429200E-02
   0.175077E+01   0.434248E+00   0.433295E-02
   0.175377E+01   0.436745E+00   0.437360E-02
   0.175677E+01   0.439212E+00   0.441410E-02
   0.175977E+01   0.441645E+00   0.445421E-02
   0.176277E+01   0.444041E+00   0.449405E-02
   0.176576E+01   0.446396E+00   0.453324E-02
   0.176876E+01   0.448709E+00   0.457184E-02
   0.177176E+01   0.450977E+00   0.461007E-02
   0.177476E+01   0.453197E+00   0.464764E-02
   0.177775E+01   0.455367E+00   0.468429E-02
   0.178075E+01   0.457485E+00   0.472058E-02
   0.178375E+01   0.459551E+00   0.475576E-02
   0.178675E+01   0.461561E+00   0.479062E-02
   0.178975E+01   0.463516E+00   0.482449E-02
   0.179274E+01   0.465414E+00   0.485774E-02
   0.179574E+01   0.467255E+00   0.488988E-02
   0.179874E+01   0.469038E+00   0.492130E-02
   0.180174E+01   0.470762E+00   0.495198E-02
   0.180474E+01   0.472428E+00   0.498172E-02
   0.180773E+01   0.474035E+00   0.501083E-02
   0.181073E+01   0.475584E+00   0.503926E-02
   0.181373E+01   0.477075E+00   0.506655E-02
   0.181673E+01   0.478509E+00   0.509328E-02
   0.181973E+01   0.479886E+00   0.511909E-02
   0.182272E+01   0.481208E+00   0.514423E-02
   0.182572E+01   0.482475E+00   0.516871E-02
   0.182872E+01   0.483688E+00   0.519231E-02
   0.183172E+01   0.484849E+00   0.521564E-02
   0.183471E+01   0.485959E+00   0.523799E-02
   0.183771E+01   0.487019E+00   0.525984E-02
   0.184071E+01   0.488031E+00   0.528115E-02
   0.184371E+01   0.488997E+00   0.530180E-02
   0.184671E+01   0.489917E+00   0.532210E-02
   0.184970E+01   0.490793E+00   0.534145E-02
   0.185270E+01   0.491628E+00   0.536080E-02
   0.185570E+01   0.492423E+00   0.537955E-02
   0.185870E+01   0.493178E+00   0.539786E-02
   0.186170E+01   0.493897E+00   0.541586E-02
   0.186469E+01   0.494581E+00   0.543315E-02
   0.186769E+01   0.495231E+00   0.545061E-02
   0.187069E+01   0.495849E+00   0.546733E-02
   0.187369E+01   0.496437E+00   0.548394E-02
   0.187669E+01   0.496995E+00   0.550041E-02
   0.187968E+01   0.497527E+00   0.551615E-02
   0.188268E+01   0.498032E+00   0.553203E-02
   0.188568E+01   0.498513E+00   0.554771E-02
   0.188868E+01   0.498971E+00   0.556305E-02
   0.189167E+01   0.499408E+00   0.557840E-02
   0.189467E+01   0.499824E+00   0.559333E-02
   0.189767E+01   0.500220E+00   0.560832E-02
   0.190067E+01   0.500600E+00   0.562301E-02
   0.190367E+01   0.500962E+00   0.563750E-02
   0.190666E+01   0.501308E+00   0.565185E-02
   0.190966E+01   0.501640E+00   0.566622E-02
   0.191266E+01   0.501958E+00   0.568034E-02
   0.191566E+01   0.502263E+00   0.569457E-02
   0.191866E+01   0.502556E+00   0.570843E-02
   0.192165E+01   0.502838E+00   0.572232E-02
   0.192465E+01   0.503110E+00   0.573620E-02
   0.192765E+01   0.503372E+00   0.574978E-02
   0.193065E+01   0.503626E+00   0.576312E-02
   0.193365E+01   0.503871E+00   0.577673E-02
   0.193664E+01   0.504108E+00   0.579020E-02
   0.193964E+01   0.504339E+00   0.580349E-02
   0.194264E+01   0.504563E+00   0.581663E-02
   0.194564E+01   0.504781E+00   0.582959E-02
   0.194863E+01   0.504993E+00   0.584253E-02
   0.195163E+01   0.505200E+00   0.585543E-02
   0.195463E+01   0.505401E+00   0.586800E-02
   0.195763E+01   0.505599E+00   0.588072E-02
   0.196063E+01   0.505793E+00   0.589328E-02
   0.196362E+01   0.505982E+00   0.590565E-02
   0.196662E+01   0.506168E+00   0.591782E-02
   0.196962E+01   0.506351E+00   0.592992E-02
   0.197262E+01   0.506530E+00   0.594190E-02
   0.197562E+01   0.506707E+00   0.595378E-02
   0.197861E+01   0.506881E+00   0.596544E-02
   0.198161E+01   0.507053E+00   0.597705E-02
   0.198461E+01   0.507223E+00   0.598837E-02
   0.198761E+01   0.507390E+00   0.599967E-02
   0.199061E+01   0.507555E+00   0.601080E-02
   0.199360E+01   0.507718E+00   0.602189E-02
   0.199660E+01   0.507880E+00   0.603248E-02
   0.199960E+01   0.508040E+00   0.604309E-02
   0.200260E+01   0.508198E+00   0.605344E-02
   0.200560E+01   0.508355E+00   0.606377E-02
   0.200859E+01   0.508511E+00   0.607365E-02
   0.201159E+01   0.508665E+00   0.608332E-02
   0.201459E+01   0.508819E+00   0.609307E-02
   0.201759E+01   0.508970E+00   0.610218E-02
   0.202058E+01   0.509122E+00   0.611138E-02
   0.202358E+01   0.509272E+00   0.612027E-02
   0.202658E+01   0.509420E+00   0.612901E-02
   0.202958E+01   0.509569E+00   0.613719E-02
   0.203258E+01   0.509716E+00   0.614531E-02
   0.203557E+01   0.509862E+00   0.615340E-02
   0.203857E+01   0.510008E+00   0.616089E-02
   0.204157E+01   0.510153E+00   0.616844E-02
   0.204457E+01   0.510297E+00   0.617568E-02
   0.204757E+01   0.510441E+00   0.618241E-02
   0.205056E+01   0.510584E+00   0.618903E-02
   0.205356E+01   0.510726E+00   0.619534E-02
   0.205656E+01   0.510868E+00   0.620118E-02
   0.205956E+01   0.511009E+00   0.620684E-02
   0.206256E+01   0.511149E+00   0.621236E-02
   0.206555E+01   0.511290E+00   0.621750E-02
   0.206855E+01   0.511429E+00   0.622227E-02
   0.207155E+01   0.511568E+00   0.622695E-02
   0.207455E+01   0.511707E+00   0.623118E-02
   0.207754E+01   0.511846E+00   0.623511E-02
   0.208054E+01   0.511983E+00   0.623887E-02
   0.208354E+01   0.512121E+00   0.624215E-02
   0.208654E+01   0.512258E+00   0.624508E-02
   0.208954E+01   0.512395E+00   0.624788E-02
   0.209253E+01   0.512532E+00   0.625034E-02
   0.209553E+01   0.512668E+00   0.625256E-02
   0.209853E+01   0.512804E+00   0.625408E-02
   0.210153E+01   0.512940E+00   0.625577E-02
   0.210453E+01   0.513075E+00   0.625703E-02
   0.210752E+01   0.513210E+00   0.625797E-02
   0.211052E+01   0.513345E+00   0.625889E-02
   0.211352E+01   0.513480E+00   0.625892E-02
   0.211652E+01   0.513614E+00   0.625912E-02
   0.211952E+01   0.513749E+00   0.625890E-02
   0.212251E+01   0.513883E+00   0.625858E-02
   0.212551E+01   0.514017E+00   0.625770E-02
   0.212851E+01   0.514150E+00   0.625697E-02
   0.213151E+01   0.514284E+00   0.625586E-02
   0.213450E+01   0.514417E+00   0.625435E-02
   0.213750E+01   0.514550E+00   0.625291E-02
   0.214050E+01   0.514683E+00   0.625093E-02
   0.214350E+01   0.514816E+00   0.624875E-02
   0.214650E+01   0.514949E+00   0.624668E-02
   0.214949E+01   0.515081E+00   0.624413E-02
   0.215249E+01   0.515214E+00   0.624145E-02
   0.215549E+01   0.515346E+00   0.623886E-02
   0.215849E+01   0.515478E+00   0.623580E-02
   0.216149E+01   0.515610E+00   0.623258E-02
   0.216448E+01   0.515742E+00   0.622937E-02
   0.216748E+01   0.515874E+00   0.622593E-02
   0.217048E+01   0.516006E+00   0.622252E-02
   0.217348E+01   0.516137E+00   0.621867E-02
   0.217648E+01   0.516268E+00   0.621498E-02
   0.217947E+01   0.516400E+00   0.621106E-02
   0.218247E+01   0.516531E+00   0.620722E-02
   0.218547E+01   0.516661E+00   0.620319E-02
   0.218847E+01   0.516792E+00   0.619918E-02
   0.219146E+01   0.516923E+00   0.619487E-02
   0.219446E+01   0.517053E+00   0.619052E-02
   0.219746E+01   0.517183E+00   0.618640E-02
   0.220046E+01   0.517313E+00   0.618193E-02
   0.220346E+01   0.517443E+00   0.617768E-02
   0.220645E+01   0.517573E+00   0.617332E-02
   0.220945E+01   0.517702E+00   0.616894E-02
   0.221245E+01   0.517832E+00   0.616430E-02
   0.221545E+01   0.517961E+00   0.616003E-02
   0.221845E+01   0.518089E+00   0.615546E-02
   0.222144E+01   0.518218E+00   0.615101E-02
   0.222444E+01   0.518346E+00   0.614655E-02
   0.222744E+01   0.518474E+00   0.614221E-02
   0.223044E+01   0.518602E+00   0.613790E-02
   0.223344E+01   0.518730E+00   0.613344E-02
   0.223643E+01   0.518857E+00   0.612899E-02
   0.223943E+01   0.518984E+00   0.612473E-02
   0.224243E+01   0.519111E+00   0.612035E-02
   0.224543E+01   0.519238E+00   0.611616E-02
   0.224842E+01   0.519364E+00   0.611184E-02
   0.225142E+01   0.519490E+00   0.610760E-02
   0.225442E+01   0.519616E+00   0.610338E-02
   0.225742E+01   0.519741E+00   0.609917E-02
   0.226042E+01   0.519866E+00   0.609502E-02
   0.226341E+01   0.519990E+00   0.609098E-02
   0.226641E+01   0.520115E+00   0.608683E-02
   0.226941E+01   0.520239E+00   0.608271E-02
   0.227241E+01   0.520362E+00   0.607894E-02
   0.227541E+01   0.520486E+00   0.607504E-02
   0.227840E+01   0.520609E+00   0.607095E-02
   0.228140E+01   0.520731E+00   0.606720E-02
   0.228440E+01   0.520853E+00   0.606332E-02
   0.228740E+01   0.520975E+00   0.605920E-02
   0.229040E+01   0.521097E+00   0.605548E-02
   0.229339E+01   0.521218E+00   0.605168E-02
   0.229639E+01   0.521338E+00   0.604784E-02
   0.229939E+01   0.521459E+00   0.604408E-02
   0.230239E+01   0.521579E+00   0.604033E-02
   0.230539E+01   0.521698E+00   0.603646E-02
   0.230838E+01   0.521818E+00   0.603264E-02
   0.231138E+01   0.521936E+00   0.602898E-02
   0.231438E+01   0.522055E+00   0.602499E-02
   0.231738E+01   0.522173E+00   0.602126E-02
   0.232037E+01   0.522291E+00   0.601734E-02
   0.232337E+01   0.522408E+00   0.601360E-02
   0.232637E+01   0.522525E+00   0.600954E-02
   0.232937E+01   0.522641E+00   0.600562E-02
   0.233237E+01   0.522757E+00   0.600141E-02
   0.233536E+01   0.522873E+00   0.599744E-02
   0.233836E+01   0.522988E+00   0.599331E-02
   0.234136E+01   0.523103E+00   0.598937E-02
   0.234436E+01   0.523218E+00   0.598479E-02
   0.234736E+01   0.523332E+00   0.598055E-02
   0.235035E+01   0.523446E+00   0.597618E-02
   0.235335E+01   0.523560E+00   0.597176E-02
   0.235635E+01   0.523673E+00   0.596711E-02
   0.235935E+01   0.523786E+00   0.596268E-02
   0.236235E+01   0.523898E+00   0.595770E-02
   0.236534E+01   0.524010E+00   0.595303E-02
   0.236834E+01   0.524122E+00   0.594806E-02
   0.237134E+01   0.524233E+00   0.594286E-02
   0.237434E+01   0.524344E+00   0.593785E-02
   0.237733E+01   0.524455E+00   0.593262E-02
   0.238033E+01   0.524565E+00   0.592720E-02
   0.238333E+01   0.524676E+00   0.592181E-02
   0.238633E+01   0.524785E+00   0.591613E-02
   0.238933E+01   0.524895E+00   0.591052E-02
   0.239232E+01   0.525004E+00   0.590445E-02
   0.239532E+01   0.525113E+00   0.589854E-02
   0.239832E+01   0.525221E+00   0.589224E-02
   0.240132E+01   0.525330E+00   0.588587E-02
   0.240432E+01   0.525438E+00   0.587960E-02
   0.240731E+01   0.525545E+00   0.587283E-02
   0.241031E+01   0.525653E+00   0.586611E-02
   0.241331E+01   0.525760E+00   0.585904E-02
   0.241631E+01   0.525867E+00   0.585199E-02
   0.241931E+01   0.525974E+00   0.584472E-02
   0.242230E+01   0.526081E+00   0.583719E-02
   0.242530E+01   0.526187E+00   0.582954E-02
   0.242830E+01   0.526293E+00   0.582168E-02
   0.243130E+01   0.526399E+00   0.581370E-02
   0.243429E+01   0.526505E+00   0.580547E-02
   0.243729E+01   0.526610E+00   0.579708E-02
   0.244029E+01   0.526716E+00   0.578870E-02
   0.244329E+01   0.526821E+00   0.577978E-02
   0.244629E+01   0.526926E+00   0.577104E-02
   0.244928E+01   0.527031E+00   0.576201E-02
   0.245228E+01   0.527136E+00   0.575282E-02
   0.245528E+01   0.527241E+00   0.574324E-02
   0.245828E+01   0.527345E+00   0.573360E-02
   0.246128E+01   0.527450E+00   0.572376E-02
   0.246427E+01   0.527554E+00   0.571376E-02
   0.246727E+01   0.527658E+00   0.570372E-02
   0.247027E+01   0.527762E+00   0.569324E-02
   0.247327E+01   0.527866E+00   0.568282E-02
   0.247627E+01   0.527970E+00   0.567229E-02
   0.247926E+01   0.528074E+00   0.566132E-02
   0.248226E+01   0.528177E+00   0.565037E-02
   0.248526E+01   0.528281E+00   0.563918E-02
   0.248826E+01   0.528385E+00   0.562796E-02
   0.249125E+01   0.528488E+00   0.561653E-02
   0.249425E+01   0.528592E+00   0.560480E-02
   0.249725E+01   0.528695E+00   0.559290E-02
   0.250025E+01   0.528799E+00   0.558105E-02
   0.250325E+01   0.528902E+00   0.556899E-02
   0.250624E+01   0.529005E+00   0.555688E-02
   0.250924E+01   0.529108E+00   0.554445E-02
   0.251224E+01   0.529211E+00   0.553199E-02
   0.251524E+01   0.529315E+00   0.551939E-02
   0.251824E+01   0.529418E+00   0.550662E-02
   0.252123E+01   0.529521E+00   0.549365E-02
   0.252423E+01   0.529624E+00   0.548072E-02
   0.252723E+01   0.529727E+00   0.546767E-02
   0.253023E+01   0.529830E+00   0.545456E-02
   0.253323E+01   0.529933E+00   0.544116E-02
   0.253622E+01   0.530036E+00   0.542776E-02
   0.253922E+01   0.530139E+00   0.541417E-02
   0.254222E+01   0.530242E+00   0.540036E-02
   0.254522E+01   0.530345E+00   0.538687E-02
   0.254821E+01   0.530448E+00   0.537305E-02
   0.255121E+01   0.530551E+00   0.535927E-02
   0.255421E+01   0.530654E+00   0.534537E-02
   0.255721E+01   0.530757E+00   0.533136E-02
   0.256021E+01   0.530860E+00   0.531719E-02
   0.256320E+01   0.530963E+00   0.530317E-02
   0.256620E+01   0.531066E+00   0.528891E-02
   0.256920E+01   0.531169E+00   0.527486E-02
   0.257220E+01   0.531272E+00   0.526051E-02
   0.257520E+01   0.531375E+00   0.524636E-02
   0.257819E+01   0.531478E+00   0.523179E-02
   0.258119E+01   0.531581E+00   0.521750E-02
   0.258419E+01   0.531683E+00   0.520292E-02
   0.258719E+01   0.531786E+00   0.518833E-02
   0.259019E+01   0.531889E+00   0.517421E-02
   0.259318E+01   0.531992E+00   0.515954E-02
   0.259618E+01   0.532095E+00   0.514501E-02
   0.259918E+01   0.532198E+00   0.513046E-02
   0.260218E+01   0.532301E+00   0.511594E-02
   0.260518E+01   0.532403E+00   0.510121E-02
   0.260817E+01   0.532506E+00   0.508669E-02
   0.261117E+01   0.532609E+00   0.507234E-02
   0.261417E+01   0.532711E+00   0.505752E-02
   0.261717E+01   0.532814E+00   0.504289E-02
   0.262016E+01   0.532917E+00   0.502841E-02
   0.262316E+01   0.533019E+00   0.501381E-02
   0.262616E+01   0.533122E+00   0.499927E-02
   0.262916E+01   0.533224E+00   0.498460E-02
   0.263216E+01   0.533327E+00   0.497001E-02
   0.263515E+01   0.533429E+00   0.495541E-02
   0.263815E+01   0.533531E+00   0.494084E-02
   0.264115E+01   0.533634E+00   0.492636E-02
   0.264415E+01   0.533736E+00   0.491165E-02
   0.264715E+01   0.533838E+00   0.489704E-02
   0.265014E+01   0.533940E+00   0.488234E-02
   0.265314E+01   0.534042E+00   0.486787E-02
   0.265614E+01   0.534144E+00   0.485325E-02
   0.265914E+01   0.534246E+00   0.483852E-02
   0.266214E+01   0.534348E+00   0.482401E-02
   0.266513E+01   0.534450E+00   0.480920E-02
   0.266813E+01   0.534551E+00   0.479460E-02
   0.267113E+01   0.534653E+00   0.478013E-02
   0.267413E+01   0.534754E+00   0.476540E-02
   0.267712E+01   0.534856E+00   0.475044E-02
   0.268012E+01   0.534957E+00   0.473591E-02
   0.268312E+01   0.535059E+00   0.472109E-02
   0.268612E+01   0.535160E+00   0.470620E-02
   0.268912E+01   0.535261E+00   0.469138E-02
   0.269211E+01   0.535362E+00   0.467649E-02
   0.269511E+01   0.535463E+00   0.466157E-02
   0.269811E+01   0.535565E+00   0.464677E-02
   0.270111E+01   0.535665E+00   0.463180E-02
   0.270411E+01   0.535766E+00   0.461671E-02
   0.270710E+01   0.535867E+00   0.460151E-02
   0.271010E+01   0.535967E+00   0.458647E-02
   0.271310E+01   0.536068E+00   0.457116E-02
   0.271610E+01   0.536169E+00   0.455588E-02
   0.271910E+01   0.536269E+00   0.454030E-02
   0.272209E+01   0.536369E+00   0.452506E-02
   0.272509E+01   0.536470E+00   0.450949E-02
   0.272809E+01   0.536570E+00   0.449400E-02
   0.273109E+01   0.536670E+00   0.447816E-02
   0.273408E+01   0.536770E+00   0.446263E-02
   0.273708E+01   0.536870E+00   0.444682E-02
   0.274008E+01   0.536971E+00   0.443093E-02
   0.274308E+01   0.537070E+00   0.441493E-02
   0.274608E+01   0.537170E+00   0.439873E-02
   0.274907E+01   0.537270E+00   0.438253E-02
   0.275207E+01   0.537370E+00   0.436627E-02
   0.275507E+01   0.537470E+00   0.434986E-02
   0.275807E+01   0.537569E+00   0.433345E-02
   0.276107E+01   0.537669E+00   0.431688E-02
   0.276406E+01   0.537769E+00   0.430000E-02
   0.276706E+01   0.537868E+00   0.428350E-02
   0.277006E+01   0.537968E+00   0.426633E-02
   0.277306E+01   0.538067E+00   0.424943E-02
   0.277606E+01   0.538166E+00   0.423231E-02
   0.277905E+01   0.538266E+00   0.421479E-02
   0.278205E+01   0.538365E+00   0.419756E-02
   0.278505E+01   0.538465E+00   0.418005E-02
   0.278805E+01   0.538564E+00   0.416233E-02
   0.279104E+01   0.538663E+00   0.414461E-02
   0.279404E+01   0.538763E+00   0.412676E-02
   0.279704E+01   0.538862E+00   0.410875E-02
   0.280004E+01   0.538961E+00   0.409059E-02
   0.280304E+01   0.539060E+00   0.407245E-02
   0.280603E+01   0.539159E+00   0.405412E-02
   0.280903E+01   0.539259E+00   0.403586E-02
   0.281203E+01   0.539358E+00   0.401727E-02
   0.281503E+01   0.539457E+00   0.399871E-02
   0.281803E+01   0.539556E+00   0.398000E-02
   0.282102E+01   0.539656E+00   0.396119E-02
   0.282402E+01   0.539755E+00   0.394228E-02
   0.282702E+01   0.539854E+00   0.392323E-02
   0.283002E+01   0.539953E+00   0.390412E-02
   0.283302E+01   0.540052E+00   0.388495E-02
   0.283601E+01   0.540152E+00   0.386576E-02
   0.283901E+01   0.540250E+00   0.384638E-02
   0.284201E+01   0.540350E+00   0.382681E-02
   0.284501E+01   0.540449E+00   0.380735E-02
   0.284800E+01   0.540548E+00   0.378792E-02
   0.285100E+01   0.540647E+00   0.376822E-02
   0.285400E+01   0.540746E+00   0.374867E-02
   0.285700E+01   0.540846E+00   0.372878E-02
   0.286000E+01   0.540945E+00   0.370907E-02
   0.286299E+01   0.541044E+00   0.368916E-02
   0.286599E+01   0.541143E+00   0.366925E-02
   0.286899E+01   0.541243E+00   0.364908E-02
